,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
303,303,OT47603,Oregon,M,College,915523,0,127,0,Personal Auto,Luxury,804
304,304,SW31412,Oregon,F,College,1480805,41440,62,1,Personal Auto,Four-Door Car,297
305,305,JS36322,Arizona,M,High School or Below,890167,0,136,1,Personal Auto,Luxury,1090
306,306,RE81445,Oregon,F,College,573459,98132,71,0,Personal Auto,Two-Door Car,50
307,307,RM24280,Oregon,F,High School or Below,417769,0,112,0,Personal Auto,Four-Door Car,537
308,308,LC25393,California,M,Bachelor,2777628,88220,230,0,Personal Auto,Luxury,151
309,309,UX38930,Arizona,F,Master,1036434,58327,129,0,Personal Auto,SUV,347
310,310,HD95496,Oregon,M,Master,785190,25950,66,0,Personal Auto,Two-Door Car,271
311,311,RX24650,Oregon,M,High School or Below,477294,20993,133,0,Corporate Auto,SUV,638
312,312,DW19309,Oregon,M,High School or Below,1422650,65726,177,0,Corporate Auto,SUV,849
313,313,MT41386,Washington,M,Bachelor,287543,84768,72,0,Personal Auto,Two-Door Car,110
314,314,WZ40465,Washington,F,Bachelor,504129,36234,63,0,Personal Auto,Four-Door Car,113
315,315,DB42794,California,M,College,436293,58842,110,0,Personal Auto,Four-Door Car,528
316,316,JB50798,Oregon,F,Master,962452,25629,124,2,Corporate Auto,Luxury,595
317,317,IP69763,Washington,F,College,2191440,77311,181,0,Personal Auto,SUV,113
318,318,TE35785,California,M,Doctor,694842,0,196,2,Personal Auto,Luxury SUV,1337
319,319,HX74855,Washington,M,High School or Below,247152,95697,61,0,Personal Auto,Two-Door Car,114
320,320,QN65180,Oregon,F,Bachelor,2190391,22254,79,0,Personal Auto,Four-Door Car,125
321,321,GE47180,Nevada,M,High School or Below,902882,65974,113,0,Personal Auto,Luxury,235
322,322,VQ38776,Oregon,F,College,530375,0,76,0,Personal Auto,Four-Door Car,395
323,323,BH86846,Washington,M,High School or Below,2070825,92079,65,1,Corporate Auto,Four-Door Car,114
324,324,IN17648,Nevada,M,High School or Below,512376,0,74,0,Personal Auto,Two-Door Car,772
325,325,DF95759,Oregon,M,College,949234,0,132,0,Personal Auto,SUV,633
326,326,QG45324,Oregon,F,High School or Below,820486,0,73,0,Personal Auto,Four-Door Car,350
327,327,MN61620,Arizona,F,College,987729,67752,131,4,Personal Auto,Luxury,168
328,328,YH86390,California,F,Bachelor,481500,25398,64,0,Corporate Auto,Four-Door Car,307
329,329,FY13480,California,M,High School or Below,627701,0,88,0,Personal Auto,Four-Door Car,633
330,330,YH61661,California,M,High School or Below,826063,33321,105,0,Special Auto,SUV,504
331,331,NL93182,Nevada,M,Bachelor,254945,0,78,0,Corporate Auto,Four-Door Car,845
332,332,WE68644,Oregon,F,Bachelor,380392,20325,100,0,Personal Auto,Luxury,668
333,333,EZ30498,Oregon,M,Bachelor,863540,13129,117,0,Personal Auto,SUV,700
334,334,QY74517,Oregon,F,High School or Below,551055,0,73,0,Personal Auto,Four-Door Car,525
335,335,NM88660,Nevada,M,Master,358588,49080,91,0,Corporate Auto,Four-Door Car,25
336,336,MZ82036,Nevada,M,College,488925,42536,63,0,Personal Auto,Four-Door Car,375
337,337,ID20929,Oregon,M,Bachelor,275694,29926,74,0,Corporate Auto,Four-Door Car,418
338,338,EY50028,Nevada,M,Doctor,328954,0,86,0,Corporate Auto,Two-Door Car,398
339,339,TT82373,California,F,Bachelor,1093717,21450,138,0,Personal Auto,Luxury,938
340,340,OH64088,California,M,High School or Below,737556,33345,65,0,Corporate Auto,Four-Door Car,338
341,341,SK97780,California,F,Bachelor,1011077,15752,90,0,Corporate Auto,Two-Door Car,339
342,342,IO33050,Oregon,F,High School or Below,511941,40169,65,1,Personal Auto,Four-Door Car,302
343,343,XA55917,California,F,College,853383,26049,113,1,Personal Auto,SUV,619
344,344,JK32620,Nevada,M,College,222476,0,68,0,Personal Auto,Four-Door Car,326
345,345,RQ19236,Arizona,M,Doctor,804280,55411,100,0,Personal Auto,Luxury,259
346,346,QC47433,Oregon,M,College,255443,12459,70,0,Personal Auto,Four-Door Car,336
347,347,RA93608,Oregon,M,Bachelor,1807394,64620,76,1,Personal Auto,Two-Door Car,364
348,348,XH97711,California,M,Bachelor,243050,83140,61,0,Corporate Auto,Four-Door Car,179
349,349,AU96286,Oregon,F,Bachelor,316765,0,92,0,Corporate Auto,Four-Door Car,662
350,350,KC17170,Arizona,F,Bachelor,546560,54422,68,0,Corporate Auto,Four-Door Car,75
351,351,ZN47335,California,M,College,1035751,68309,131,0,Corporate Auto,SUV,306
352,352,EI46264,California,M,High School or Below,253781,56621,65,2,Personal Auto,Four-Door Car,84
353,353,EK87864,Arizona,F,College,282194,38977,70,0,Special Auto,Four-Door Car,139
354,354,GV45403,Arizona,M,Bachelor,775712,0,111,0,Corporate Auto,Two-Door Car,607
355,355,QK31192,Arizona,M,High School or Below,407913,0,114,0,Corporate Auto,Two-Door Car,631
356,356,LU89008,Arizona,F,College,595554,0,83,0,Personal Auto,Four-Door Car,628
357,357,NS10490,Oregon,F,Bachelor,1415861,83235,70,0,Personal Auto,Two-Door Car,336
358,358,KL98495,Nevada,M,College,848723,0,74,0,Personal Auto,Two-Door Car,426
359,359,IU96845,Arizona,M,College,628547,32390,80,0,Personal Auto,Four-Door Car,91
360,360,QL93655,Oregon,F,High School or Below,1147348,66538,95,0,Personal Auto,Two-Door Car,317
361,361,PF40592,Washington,F,College,494263,23285,65,0,Personal Auto,Two-Door Car,118
362,362,LZ34046,Oregon,M,Bachelor,2359468,76358,66,0,Personal Auto,Four-Door Car,86
363,363,JC80093,Washington,M,Master,257250,21104,66,0,Personal Auto,Four-Door Car,118
364,364,YE88490,Arizona,F,College,538089,55350,67,0,Personal Auto,Four-Door Car,321
365,365,YC80498,California,F,College,477055,12964,65,0,Personal Auto,Two-Door Car,362
366,366,AI85843,Arizona,F,Master,675665,33288,86,2,Personal Auto,Four-Door Car,221
367,367,XD66024,Arizona,F,College,593601,0,84,0,Personal Auto,Four-Door Car,980
368,368,FY51713,Arizona,F,Bachelor,357076,56168,88,0,Personal Auto,Four-Door Car,614
369,369,PH26378,California,M,College,601996,0,92,0,Personal Auto,Four-Door Car,662
370,370,WQ18638,Oregon,M,High School or Below,542686,23105,69,0,Personal Auto,Two-Door Car,331
371,371,KY14688,Oregon,F,Master,273031,36218,68,0,Personal Auto,Four-Door Car,145
372,372,TC97762,California,F,High School or Below,498268,52275,62,0,Corporate Auto,Four-Door Car,374
373,373,QC87108,Oregon,F,College,876926,49665,74,0,Personal Auto,Four-Door Car,355
374,374,CX12134,Nevada,M,High School or Below,422061,32471,110,0,Personal Auto,Two-Door Car,528
375,375,SM73248,Arizona,M,High School or Below,1153750,0,86,1,Corporate Auto,Two-Door Car,619
376,376,CK19789,California,F,Master,588718,62773,73,0,Personal Auto,Four-Door Car,80
377,377,UV12583,California,F,College,470058,76694,117,0,Personal Auto,SUV,561
378,378,JC11405,Oregon,M,High School or Below,1096395,55687,276,0,Personal Auto,Luxury SUV,1324
379,379,KA89683,Arizona,F,High School or Below,252317,0,70,0,Personal Auto,Four-Door Car,504
380,380,BG85305,Nevada,M,Doctor,375780,36633,96,1,Personal Auto,Four-Door Car,460
381,381,UQ87917,Oregon,M,High School or Below,1294173,77060,106,0,Personal Auto,SUV,468
382,382,XN11823,Nevada,F,Bachelor,376446,92600,94,0,Corporate Auto,Two-Door Car,842
383,383,OS46571,California,M,High School or Below,688955,0,66,0,Personal Auto,Four-Door Car,475
384,384,PX17116,Nevada,M,College,362345,0,111,2,Corporate Auto,SUV,1171
385,385,RP19541,Arizona,M,College,758211,64801,64,0,Personal Auto,Four-Door Car,268
386,386,ZR25747,Oregon,F,College,827774,45257,103,0,Corporate Auto,Two-Door Car,494
387,387,NQ86532,California,M,High School or Below,257645,26854,66,0,Personal Auto,Four-Door Car,475
388,388,JY27336,Oregon,F,College,820538,85840,102,2,Corporate Auto,SUV,138
389,389,PB54378,Oregon,F,Doctor,1958246,26463,72,0,Corporate Auto,Four-Door Car,345
390,390,SV38190,Nevada,F,Bachelor,648152,30689,81,0,Personal Auto,Four-Door Car,467
391,391,CV24005,Oregon,M,High School or Below,259931,29590,66,0,Corporate Auto,Two-Door Car,467
392,392,EX28656,Oregon,F,College,983033,25965,253,0,Personal Auto,Luxury SUV,1214
393,393,CF57022,Oregon,M,Bachelor,1044265,17269,139,0,Personal Auto,SUV,667
394,394,GM16780,Oregon,M,College,3605753,90330,137,3,Corporate Auto,Luxury,192
395,395,BX94438,California,F,High School or Below,847003,0,113,0,Corporate Auto,SUV,619
396,396,RM41745,California,F,High School or Below,827878,0,110,0,Personal Auto,Four-Door Car,1002
397,397,XR70252,California,F,High School or Below,478893,0,67,1,Personal Auto,Two-Door Car,321
398,398,YH92099,Arizona,F,Bachelor,308799,18558,80,0,Special Auto,Four-Door Car,384
399,399,SG81493,Arizona,M,Bachelor,444373,46384,113,0,Corporate Auto,Four-Door Car,251
400,400,ZX23819,Oregon,F,High School or Below,798408,0,72,0,Personal Auto,Two-Door Car,866
401,401,FJ54907,Oregon,F,College,718097,42303,180,0,Personal Auto,Luxury SUV,1210
402,402,CU26127,California,F,Bachelor,1565603,71731,130,0,Corporate Auto,SUV,599
403,403,YH60476,Oregon,M,High School or Below,578018,51066,74,0,Corporate Auto,Four-Door Car,787
404,404,ZZ97035,California,M,College,2071494,0,203,0,Corporate Auto,Luxury,2027
405,405,GE82737,Nevada,F,Bachelor,533735,0,86,3,Personal Auto,Four-Door Car,619
406,406,KY21873,Arizona,M,College,505082,0,69,0,Personal Auto,Two-Door Car,72
407,407,UA51318,Arizona,F,High School or Below,511662,26173,68,1,Corporate Auto,Four-Door Car,449
408,408,BV55014,Oregon,M,Bachelor,726873,24445,63,0,Personal Auto,Two-Door Car,302
409,409,HX21307,Oregon,M,College,261661,72302,66,0,Personal Auto,Two-Door Car,316
410,410,LQ68252,Oregon,M,High School or Below,373843,27208,102,0,Personal Auto,SUV,489
411,411,CR92802,California,F,Master,272535,36650,69,1,Special Auto,Four-Door Car,56
412,412,SL35268,Arizona,M,College,545386,30855,68,0,Corporate Auto,Four-Door Car,259
413,413,RD62882,Arizona,F,Bachelor,684615,0,95,0,Personal Auto,Two-Door Car,456
414,414,JS42382,Oregon,M,Master,617291,99960,76,0,Corporate Auto,Four-Door Car,364
415,415,BT30554,Arizona,F,Bachelor,1034632,0,98,0,Personal Auto,Four-Door Car,470
416,416,VP57424,Nevada,F,Bachelor,699700,55873,88,0,Personal Auto,Four-Door Car,299
417,417,VU19243,Arizona,F,High School or Below,419625,18052,111,0,Personal Auto,Four-Door Car,699
418,418,TA82973,Oregon,F,High School or Below,785810,28937,104,2,Personal Auto,SUV,117
419,419,GK71720,Oregon,F,High School or Below,606434,0,86,0,Personal Auto,Four-Door Car,545
420,420,OQ61223,California,M,College,1749752,0,73,0,Personal Auto,Two-Door Car,350
421,421,LL62746,Oregon,M,Doctor,897064,12829,118,0,Personal Auto,SUV,328
422,422,JQ56711,Oregon,F,Master,592311,92163,73,0,Personal Auto,Two-Door Car,66
423,423,AW77988,Oregon,M,High School or Below,3585059,17588,192,0,Personal Auto,Luxury,1382
424,424,QP84605,Washington,F,Bachelor,870984,41546,111,0,Corporate Auto,Four-Door Car,121
425,425,MY97912,Arizona,M,College,1330933,0,127,0,Personal Auto,SUV,609
426,426,IB87349,California,M,High School or Below,452850,70340,113,0,Special Auto,Four-Door Car,542
427,427,AW73065,Oregon,F,High School or Below,279190,0,74,0,Personal Auto,Four-Door Car,532
428,428,BW80872,Washington,M,High School or Below,443441,34549,111,0,Personal Auto,Four-Door Car,125
429,429,PX70175,Arizona,M,College,799600,93459,99,0,Personal Auto,Four-Door Car,655
430,430,KF75098,Arizona,M,Bachelor,512973,86148,65,2,Personal Auto,Four-Door Car,312
431,431,IS50283,California,F,Bachelor,569717,27048,72,0,Corporate Auto,Four-Door Car,345
432,432,MY64920,Oregon,F,College,921713,73259,115,0,Personal Auto,SUV,673
433,433,KN34250,Oregon,F,College,1020892,35482,129,0,Corporate Auto,SUV,619
434,434,GN46207,Oregon,F,Master,417068,29462,107,1,Personal Auto,SUV,513
435,435,KL57176,Oregon,F,College,450540,67801,115,1,Personal Auto,SUV,23
436,436,MN94234,California,M,High School or Below,310756,0,94,4,Personal Auto,Two-Door Car,451
437,437,JY90595,Arizona,M,High School or Below,552866,16042,73,0,Personal Auto,Two-Door Car,350
438,438,HK26543,California,M,High School or Below,504586,28056,64,1,Personal Auto,Four-Door Car,307
439,439,PN86062,California,M,High School or Below,296272,16495,85,3,Corporate Auto,Four-Door Car,408
440,440,VW27730,California,F,Master,866595,41163,108,0,Corporate Auto,SUV,231
441,441,SH55671,Arizona,F,College,1141344,0,161,1,Personal Auto,Luxury,772
442,442,MO56878,California,M,Bachelor,1548843,33799,109,3,Corporate Auto,SUV,664
443,443,VO38365,Washington,F,College,886114,90125,110,0,Corporate Auto,SUV,128
444,444,SV35618,Oregon,F,Bachelor,593474,87747,147,1,Personal Auto,SUV,46
445,445,RX12347,Nevada,M,College,354323,35695,90,0,Personal Auto,Four-Door Car,432
446,446,FR55658,California,M,Master,349002,90985,87,0,Personal Auto,Four-Door Car,78
447,447,XS12556,California,F,College,368309,0,101,0,Corporate Auto,Luxury,564
448,448,ZU73588,California,M,College,598977,66839,154,0,Personal Auto,Luxury,739
449,449,WT43034,California,F,High School or Below,1250084,0,165,0,Personal Auto,SUV,792
450,450,VM13430,Oregon,F,Bachelor,860915,79090,107,0,Corporate Auto,SUV,289
451,451,TC78849,Oregon,M,Bachelor,249745,24825,64,0,Personal Auto,Two-Door Car,155
452,452,VC34764,California,M,College,701917,26806,63,0,Personal Auto,Four-Door Car,302
453,453,WO90953,Oregon,F,College,538792,56835,67,0,Personal Auto,Two-Door Car,326
454,454,IU47468,Oregon,F,Bachelor,616555,0,88,0,Special Auto,Two-Door Car,653
455,455,KO46064,California,M,Bachelor,273020,46135,69,0,Personal Auto,Four-Door Car,103
456,456,RB34917,Arizona,F,Bachelor,516211,0,73,0,Personal Auto,Four-Door Car,809
457,457,BI38192,Oregon,F,High School or Below,793706,22862,67,0,Personal Auto,Two-Door Car,321
458,458,PU18983,Oregon,F,High School or Below,860815,21450,110,2,Personal Auto,Luxury,528
459,459,SW79912,Oregon,M,Bachelor,263254,95854,65,0,Personal Auto,Two-Door Car,312
460,460,ES39217,Oregon,F,Bachelor,778500,44897,99,1,Personal Auto,Four-Door Car,580
461,461,KP72427,Washington,M,High School or Below,2163983,64455,108,0,Personal Auto,SUV,133
462,462,UA19178,Oregon,F,Master,498082,53265,62,0,Personal Auto,Four-Door Car,238
463,463,PR53785,Arizona,F,High School or Below,745723,0,198,1,Personal Auto,Luxury,1577
464,464,XF57481,Washington,M,Master,1064093,50450,90,0,Personal Auto,Two-Door Car,135
465,465,CN90378,California,F,High School or Below,686250,54780,88,3,Personal Auto,Four-Door Car,135
466,466,KI56154,Nevada,M,High School or Below,904898,0,119,0,Personal Auto,Luxury,571
467,467,UI55951,California,M,Bachelor,554803,67798,69,0,Personal Auto,Four-Door Car,331
468,468,FF28650,Oregon,M,Bachelor,831268,21442,118,0,Personal Auto,SUV,566
469,469,FS55302,California,M,Bachelor,238998,27615,62,1,Personal Auto,Four-Door Car,297
470,470,TN79487,California,M,Bachelor,445811,17622,65,1,Personal Auto,Four-Door Car,312
471,471,HG32616,Nevada,M,High School or Below,529574,50200,135,0,Personal Auto,Luxury,637
472,472,UK41984,Arizona,F,Doctor,383960,0,112,2,Personal Auto,SUV,537
473,473,LZ52266,California,F,High School or Below,373150,0,96,0,Personal Auto,Four-Door Car,460
474,474,PM27367,California,F,Master,277890,73570,70,1,Special Auto,Two-Door Car,75
475,475,ZK21724,Oregon,F,High School or Below,401654,0,111,0,Personal Auto,SUV,799
476,476,BH35482,Washington,M,Doctor,493094,70412,61,0,Corporate Auto,Two-Door Car,136
477,477,QE22757,Nevada,M,Doctor,249131,36631,62,0,Personal Auto,Four-Door Car,67
478,478,ON77649,Oregon,F,College,290887,35895,73,0,Personal Auto,Four-Door Car,312
479,479,RN82884,Arizona,F,College,428294,40864,109,1,Personal Auto,SUV,166
480,480,CQ75652,Oregon,M,College,834162,0,118,0,Personal Auto,Four-Door Car,566
481,481,FF58467,Arizona,F,Master,509078,93018,63,0,Personal Auto,Four-Door Car,135
482,482,BS83666,Oregon,M,Bachelor,736618,70014,62,0,Corporate Auto,Four-Door Car,17
483,483,WO29605,Oregon,F,College,243687,48875,61,0,Personal Auto,Two-Door Car,1
484,484,TL77607,California,M,Bachelor,885268,67969,74,0,Personal Auto,Four-Door Car,197
485,485,EZ50606,Oregon,F,High School or Below,2387547,0,108,0,Corporate Auto,SUV,612
486,486,OS39723,Oregon,F,Doctor,560049,68665,69,0,Personal Auto,Two-Door Car,331
487,487,FN69743,California,M,College,463654,26802,66,1,Corporate Auto,Two-Door Car,316
488,488,XW96958,Nevada,M,High School or Below,757334,0,110,0,Corporate Auto,Four-Door Car,1193
489,489,TU92578,California,M,College,1469663,45345,125,0,Personal Auto,SUV,600
490,490,TL43709,Washington,M,Bachelor,897214,89689,74,0,Personal Auto,Four-Door Car,136
491,491,YE68736,California,F,Bachelor,772484,32051,193,1,Personal Auto,SUV,926
492,492,OB96537,Oregon,M,Master,594667,81139,74,0,Special Auto,Four-Door Car,392
493,493,EU68825,Oregon,F,Master,800054,63834,100,1,Personal Auto,Luxury,215
494,494,CC31456,Arizona,M,Bachelor,645756,37548,81,0,Special Auto,Four-Door Car,160
495,495,DJ77787,Arizona,F,High School or Below,728144,0,69,3,Personal Auto,Four-Door Car,371
496,496,LN26837,California,M,High School or Below,259243,72421,65,0,Personal Auto,Four-Door Car,312
497,497,YI92916,Nevada,M,Master,467842,83102,116,0,Corporate Auto,Four-Door Car,443
498,498,NW54906,Oregon,M,College,1386992,28432,118,0,Personal Auto,SUV,612
499,499,ME77513,Nevada,F,Master,871777,83707,108,0,Corporate Auto,Four-Door Car,290
500,500,UK76891,California,F,College,523398,63259,65,0,Corporate Auto,Four-Door Car,316
501,501,SI26888,Nevada,F,High School or Below,476418,0,67,0,Personal Auto,Four-Door Car,405
502,502,YD74948,Oregon,F,College,247246,63860,62,0,Personal Auto,Four-Door Car,208
503,503,HB64268,Washington,M,Bachelor,281369,43836,73,0,Personal Auto,Four-Door Car,138
504,504,BW52697,California,F,College,550505,86132,68,0,Personal Auto,Two-Door Car,301
505,505,NL41409,Oregon,F,Bachelor,260620,28519,66,0,Personal Auto,Two-Door Car,456
506,506,OD69005,Arizona,F,High School or Below,1048194,39102,88,0,Personal Auto,Four-Door Car,152
507,507,ZZ91716,California,F,Bachelor,325676,0,89,0,Personal Auto,Four-Door Car,491
508,508,UK70255,California,F,College,3047578,97298,128,0,Personal Auto,Luxury,48
509,509,QT25383,Nevada,M,High School or Below,636490,41986,84,2,Personal Auto,Two-Door Car,430
510,510,AW18068,Arizona,M,High School or Below,946850,0,88,0,Personal Auto,Two-Door Car,633
511,511,NS45347,Oregon,F,College,563145,17291,73,0,Personal Auto,Four-Door Car,350
512,512,FV19421,California,M,Bachelor,778099,0,74,0,Personal Auto,Four-Door Car,246
513,513,XW89091,California,M,College,981652,37256,62,0,Personal Auto,Four-Door Car,128
514,514,YC11951,Oregon,M,High School or Below,751913,96306,95,1,Corporate Auto,Four-Door Car,185
515,515,UY18770,California,F,Bachelor,1017971,14290,271,0,Personal Auto,Luxury SUV,1300
516,516,RA49085,California,F,College,277283,37038,71,1,Corporate Auto,Four-Door Car,9
517,517,BG84194,Oregon,M,College,403750,90760,103,2,Special Auto,SUV,133
518,518,PT64580,Washington,M,Master,419196,77048,103,0,Personal Auto,SUV,141
519,519,MR67738,Oregon,F,High School or Below,267686,54480,67,0,Personal Auto,Four-Door Car,321
520,520,DM95829,California,M,College,252395,16244,68,0,Personal Auto,Two-Door Car,623
521,521,DB75522,California,F,College,698840,22436,89,0,Special Auto,Four-Door Car,427
522,522,LM34525,Washington,F,College,874205,71592,72,0,Personal Auto,Four-Door Car,141
523,523,WW30771,Arizona,M,Master,267331,28728,67,0,Personal Auto,Four-Door Car,321
524,524,QP65569,Arizona,M,High School or Below,1215732,57449,103,0,Personal Auto,Four-Door Car,494
525,525,TN50051,California,F,Doctor,295776,83318,73,0,Personal Auto,Two-Door Car,211
